site,date,direction,time,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
089-3236,"July 22, 2024",Northbound,16:00:00,902,0,776,109,1,11,0,0,5,0,0,0,0,0,0,0,0,1.8
089-3236,"July 22, 2024",Northbound,17:00:00,880,0,765,103,0,5,1,0,4,2,0,0,0,0,0,0,0,1.4
089-3236,"July 22, 2024",Northbound,18:00:00,710,2,611,82,3,11,1,0,0,0,0,0,0,0,0,0,0,1.7
089-3236,"July 22, 2024",Northbound,19:00:00,626,2,564,47,1,8,0,0,3,1,0,0,0,0,0,0,0,1.9
089-3236,"July 22, 2024",Northbound,20:00:00,462,1,420,33,1,6,0,0,1,0,0,0,0,0,0,0,0,1.5
089-3236,"July 22, 2024",Northbound,21:00:00,387,1,344,35,2,3,1,0,0,1,0,0,0,0,0,0,0,1.3
089-3236,"July 22, 2024",Northbound,22:00:00,223,1,200,17,1,2,0,0,2,0,0,0,0,0,0,0,0,1.8
089-3236,"July 22, 2024",Northbound,23:00:00,159,1,146,9,0,2,0,0,0,1,0,0,0,0,0,0,0,1.9
089-3236,"February 23, 2024",Northbound,00:00:00,70,1,56,9,1,1,0,0,1,0,0,0,0,0,0,1,0,2.9
089-3236,"February 23, 2024",Northbound,01:00:00,47,0,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
089-3236,"February 23, 2024",Northbound,02:00:00,37,0,34,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5.4
089-3236,"February 23, 2024",Northbound,03:00:00,27,0,23,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3.7
089-3236,"February 23, 2024",Northbound,04:00:00,54,0,47,5,0,0,1,0,1,0,0,0,0,0,0,0,0,3.7
089-3236,"February 23, 2024",Northbound,05:00:00,140,0,107,22,0,7,2,0,0,1,0,0,0,0,0,1,0,7.1
089-3236,"February 23, 2024",Northbound,06:00:00,419,0,357,49,1,10,1,0,1,0,0,0,0,0,0,0,0,2.9
089-3236,"February 23, 2024",Northbound,07:00:00,964,0,844,100,0,14,1,0,5,0,0,0,0,0,0,0,0,2.1
089-3236,"February 23, 2024",Northbound,08:00:00,1078,1,922,125,1,18,4,0,6,1,0,0,0,0,0,0,0,2.7
089-3236,"February 23, 2024",Northbound,09:00:00,773,0,651,101,1,9,3,0,5,0,0,0,0,0,0,3,0,2.2
089-3236,"February 23, 2024",Northbound,10:00:00,828,1,660,126,2,24,7,0,7,0,0,0,0,0,0,1,0,4.6
089-3236,"February 23, 2024",Northbound,11:00:00,1003,0,794,184,2,10,5,0,7,1,0,0,0,0,0,0,0,2.3
089-3236,"February 23, 2024",Northbound,12:00:00,1138,0,880,207,2,37,6,0,4,2,0,0,0,0,0,0,0,4.3
089-3236,"February 23, 2024",Northbound,13:00:00,888,0,691,161,1,23,0,0,9,1,0,0,0,0,0,2,0,3.7
089-3236,"February 23, 2024",Northbound,14:00:00,936,0,761,146,2,17,1,0,8,0,0,0,0,0,0,1,0,2.8
089-3236,"February 23, 2024",Northbound,15:00:00,909,2,700,180,2,14,3,0,6,2,0,0,0,0,0,0,0,2.8
089-3236,"February 23, 2024",Northbound,16:00:00,901,0,750,129,0,12,1,0,8,0,0,0,0,0,0,1,0,2.3
089-3236,"February 23, 2024",Northbound,17:00:00,938,1,793,136,0,5,0,0,3,0,0,0,0,0,0,0,0,0.9
089-3236,"February 23, 2024",Northbound,18:00:00,816,1,645,152,1,15,1,0,1,0,0,0,0,0,0,0,0,2.1
089-3236,"February 23, 2024",Northbound,19:00:00,793,0,699,84,1,6,1,0,2,0,0,0,0,0,0,0,0,1.1
089-3236,"February 23, 2024",Northbound,20:00:00,577,2,513,54,1,4,0,0,1,2,0,0,0,0,0,0,0,1.2
089-3236,"February 23, 2024",Northbound,21:00:00,479,0,418,55,2,4,0,0,0,0,0,0,0,0,0,0,0,0.8
089-3236,"February 23, 2024",Northbound,22:00:00,365,1,333,27,1,2,1,0,0,0,0,0,0,0,0,0,0,0.8
089-3236,"February 23, 2024",Northbound,23:00:00,236,0,209,24,0,2,0,0,1,0,0,0,0,0,0,0,0,1.3
089-3236,"July 26, 2024",Northbound,00:00:00,104,0,89,13,0,2,0,0,0,0,0,0,0,0,0,0,0,1.9
089-3236,"July 26, 2024",Northbound,01:00:00,53,0,48,3,0,1,0,0,0,1,0,0,0,0,0,0,0,3.8
089-3236,"July 26, 2024",Northbound,02:00:00,47,0,43,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2.1
089-3236,"July 26, 2024",Northbound,03:00:00,40,0,36,2,0,2,0,0,0,0,0,0,0,0,0,0,0,5.0
089-3236,"July 26, 2024",Northbound,04:00:00,57,0,45,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8
089-3236,"July 26, 2024",Northbound,05:00:00,118,0,99,17,0,1,1,0,0,0,0,0,0,0,0,0,0,1.7
089-3236,"July 26, 2024",Northbound,06:00:00,375,0,303,64,2,4,1,0,0,1,0,0,0,0,0,0,0,1.6
089-3236,"July 26, 2024",Northbound,07:00:00,770,0,676,67,1,11,4,0,10,1,0,0,0,0,0,0,0,3.4
089-3236,"July 26, 2024",Northbound,08:00:00,1022,0,863,119,1,19,9,0,10,1,0,0,0,0,0,0,0,3.8
089-3236,"July 26, 2024",Northbound,09:00:00,731,0,615,88,1,17,5,0,4,1,0,0,0,0,0,0,0,3.7
089-3236,"July 26, 2024",Northbound,10:00:00,756,0,613,111,0,23,4,0,5,0,0,0,0,0,0,0,0,4.2
089-3236,"July 26, 2024",Northbound,11:00:00,839,2,688,127,1,11,3,0,7,0,0,0,0,0,0,0,0,2.5
089-3236,"July 26, 2024",Northbound,12:00:00,969,0,819,120,0,19,0,0,10,0,0,0,0,0,0,1,0,3.0
089-3236,"July 26, 2024",Northbound,13:00:00,910,2,753,131,1,15,0,1,5,2,0,0,0,0,0,0,0,2.5
089-3236,"July 26, 2024",Northbound,14:00:00,863,0,731,109,1,13,0,0,8,0,0,0,0,0,0,1,0,2.4
089-3236,"July 26, 2024",Northbound,15:00:00,829,0,718,85,1,12,9,0,4,0,0,0,0,0,0,0,0,3.0
089-3236,"July 26, 2024",Northbound,16:00:00,866,1,756,95,1,10,2,0,1,0,0,0,0,0,0,0,0,1.5
089-3236,"July 26, 2024",Northbound,17:00:00,931,2,820,90,1,13,0,0,4,1,0,0,0,0,0,0,0,1.9
089-3236,"July 26, 2024",Northbound,18:00:00,812,0,718,79,1,9,0,0,4,1,0,0,0,0,0,0,0,1.7
089-3236,"July 26, 2024",Northbound,19:00:00,737,1,673,59,1,1,0,0,1,1,0,0,0,0,0,0,0,0.4
089-3236,"July 26, 2024",Northbound,20:00:00,527,1,477,44,0,4,0,0,0,1,0,0,0,0,0,0,0,0.9
089-3236,"July 26, 2024",Northbound,21:00:00,402,1,362,33,1,4,1,0,0,0,0,0,0,0,0,0,0,1.2
089-3236,"July 26, 2024",Northbound,22:00:00,330,0,297,27,2,2,0,0,1,0,0,0,0,0,0,1,0,0.9
089-3236,"July 26, 2024",Northbound,23:00:00,240,0,221,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0.8
089-3236,"February 18, 2024",Northbound,00:00:00,131,0,121,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
089-3236,"February 18, 2024",Northbound,01:00:00,79,0,73,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
089-3236,"February 18, 2024",Northbound,02:00:00,52,0,44,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
089-3236,"February 18, 2024",Northbound,03:00:00,46,0,39,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2.2
089-3236,"February 18, 2024",Northbound,04:00:00,32,0,29,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1
089-3236,"February 18, 2024",Northbound,05:00:00,59,0,49,8,0,0,0,0,0,2,0,0,0,0,0,0,0,3.4
089-3236,"February 18, 2024",Northbound,06:00:00,103,0,86,12,1,4,0,0,0,0,0,0,0,0,0,0,0,3.9
089-3236,"February 18, 2024",Northbound,07:00:00,156,0,124,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6
089-3236,"February 18, 2024",Northbound,08:00:00,230,0,183,43,2,1,0,0,1,0,0,0,0,0,0,0,0,0.9
089-3236,"February 18, 2024",Northbound,09:00:00,341,0,279,54,1,7,0,0,0,0,0,0,0,0,0,0,0,2.1
089-3236,"February 18, 2024",Northbound,10:00:00,571,1,505,58,1,6,0,0,0,0,0,0,0,0,0,0,0,1.1
089-3236,"February 18, 2024",Northbound,11:00:00,594,0,545,44,0,2,1,0,1,1,0,0,0,0,0,0,0,0.8
089-3236,"February 18, 2024",Northbound,12:00:00,863,0,778,77,0,8,0,0,0,0,0,0,0,0,0,0,0,0.9
089-3236,"February 18, 2024",Northbound,13:00:00,874,1,748,113,1,8,0,0,2,1,0,0,0,0,0,0,0,1.3
089-3236,"February 18, 2024",Northbound,14:00:00,966,0,787,157,2,16,0,0,3,1,0,0,0,0,0,0,0,2.1
089-3236,"February 18, 2024",Northbound,15:00:00,885,0,751,117,1,14,0,0,1,1,0,0,0,0,0,0,0,1.8
089-3236,"February 18, 2024",Northbound,16:00:00,824,0,651,162,2,8,0,0,1,0,0,0,0,0,0,0,0,1.1
089-3236,"February 18, 2024",Northbound,17:00:00,871,0,750,110,1,10,0,0,0,0,0,0,0,0,0,0,0,1.1
089-3236,"February 18, 2024",Northbound,18:00:00,696,0,619,69,1,7,0,0,0,0,0,0,0,0,0,0,0,1.0
089-3236,"February 18, 2024",Northbound,19:00:00,544,0,496,43,1,3,0,0,1,0,0,0,0,0,0,0,0,0.7
089-3236,"February 18, 2024",Northbound,20:00:00,345,0,319,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3
089-3236,"February 18, 2024",Northbound,21:00:00,290,0,268,18,0,1,0,0,1,1,0,0,0,0,0,1,0,1.0
089-3236,"February 18, 2024",Northbound,22:00:00,195,0,179,14,0,2,0,0,0,0,0,0,0,0,0,0,0,1.0
089-3236,"February 18, 2024",Northbound,23:00:00,133,1,117,13,0,1,0,0,0,1,0,0,0,0,0,0,0,1.5
089-3236,"February 22, 2024",Northbound,00:00:00,68,0,57,7,1,3,0,0,0,0,0,0,0,0,0,0,0,4.4
089-3236,"February 22, 2024",Northbound,01:00:00,40,0,33,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
089-3236,"February 22, 2024",Northbound,02:00:00,27,0,25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.4
089-3236,"February 22, 2024",Northbound,03:00:00,44,0,39,3,0,1,0,0,1,0,0,0,0,0,0,0,0,4.5
089-3236,"February 22, 2024",Northbound,04:00:00,55,0,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
089-3236,"February 22, 2024",Northbound,05:00:00,154,1,123,19,1,6,3,0,1,0,0,0,0,0,0,0,0,6.5
089-3236,"February 22, 2024",Northbound,06:00:00,515,0,428,70,0,11,3,0,2,0,0,0,0,0,0,1,0,3.1
089-3236,"February 22, 2024",Northbound,07:00:00,1242,1,1062,138,0,25,7,0,6,2,0,0,0,0,0,1,0,3.2
089-3236,"February 22, 2024",Northbound,08:00:00,1078,1,939,117,0,15,2,0,3,1,0,0,0,0,0,0,0,1.9
089-3236,"February 22, 2024",Northbound,09:00:00,961,0,816,114,0,18,6,0,6,1,0,0,0,0,0,0,0,3.2
089-3236,"February 22, 2024",Northbound,10:00:00,775,1,627,121,1,18,1,0,4,2,0,0,0,0,0,0,0,3.2
089-3236,"February 22, 2024",Northbound,11:00:00,905,2,646,205,1,31,5,0,11,2,0,0,0,0,0,2,0,5.4
089-3236,"February 22, 2024",Northbound,12:00:00,883,1,678,167,2,21,5,0,6,2,0,0,0,0,0,1,0,3.9
089-3236,"February 22, 2024",Northbound,13:00:00,947,1,749,156,0,27,5,0,6,3,0,0,0,0,0,0,0,4.3
089-3236,"February 22, 2024",Northbound,14:00:00,959,0,754,171,1,24,4,0,5,0,0,0,0,0,0,0,0,3.4
089-3236,"February 22, 2024",Northbound,15:00:00,926,0,752,154,2,13,2,0,3,0,0,0,0,0,0,0,0,1.9
089-3236,"February 22, 2024",Northbound,16:00:00,1004,2,820,162,1,15,1,0,3,0,0,0,0,0,0,0,0,1.9
089-3236,"February 22, 2024",Northbound,17:00:00,941,0,712,191,1,26,1,0,9,1,0,0,0,0,0,0,0,3.9
089-3236,"February 22, 2024",Northbound,18:00:00,864,2,694,150,1,16,1,0,0,0,0,0,0,0,0,0,0,2.0
089-3236,"February 22, 2024",Northbound,19:00:00,767,1,637,112,2,14,1,0,0,0,0,0,0,0,0,0,0,2.0
089-3236,"February 22, 2024",Northbound,20:00:00,471,2,403,58,1,6,0,0,1,0,0,0,0,0,0,0,0,1.5
089-3236,"February 22, 2024",Northbound,21:00:00,391,1,328,55,2,2,0,0,3,0,0,0,0,0,0,0,0,1.3
089-3236,"February 22, 2024",Northbound,22:00:00,233,2,200,25,0,5,0,0,0,1,0,0,0,0,0,0,0,2.6
089-3236,"February 22, 2024",Northbound,23:00:00,158,0,135,21,0,2,0,0,0,0,0,0,0,0,0,0,0,1.3
089-3236,"July 27, 2024",Northbound,00:00:00,143,0,126,14,1,1,0,0,0,0,0,0,0,0,0,1,0,0.7
089-3236,"July 27, 2024",Northbound,01:00:00,78,0,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
089-3236,"July 27, 2024",Northbound,02:00:00,56,0,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8
089-3236,"July 27, 2024",Northbound,03:00:00,48,0,42,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2.1
089-3236,"July 27, 2024",Northbound,04:00:00,38,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
089-3236,"July 27, 2024",Northbound,05:00:00,66,0,56,6,1,2,0,0,0,1,0,0,0,0,0,0,0,4.5
089-3236,"July 27, 2024",Northbound,06:00:00,139,0,111,22,1,3,1,0,1,0,0,0,0,0,0,0,0,3.6
089-3236,"July 27, 2024",Northbound,07:00:00,283,0,245,33,0,2,1,0,2,0,0,0,0,0,0,0,0,1.8
089-3236,"July 27, 2024",Northbound,08:00:00,419,1,355,53,2,4,0,0,4,0,0,0,0,0,0,0,0,1.9
089-3236,"July 27, 2024",Northbound,09:00:00,600,2,522,68,1,6,0,0,1,0,0,0,0,0,0,0,0,1.2
089-3236,"July 27, 2024",Northbound,10:00:00,751,5,662,66,1,11,0,0,1,3,0,0,0,0,0,2,0,2.0
089-3236,"July 27, 2024",Northbound,11:00:00,817,1,723,81,1,8,0,0,3,0,0,0,0,0,0,0,0,1.3
089-3236,"July 27, 2024",Northbound,12:00:00,958,1,854,90,0,11,0,0,1,1,0,0,0,0,0,0,0,1.4
089-3236,"July 27, 2024",Northbound,13:00:00,946,2,835,95,1,9,0,0,3,1,0,0,0,0,0,0,0,1.4
089-3236,"July 27, 2024",Northbound,14:00:00,890,2,792,83,2,10,0,0,1,0,0,0,0,0,0,0,0,1.2
089-3236,"July 27, 2024",Northbound,15:00:00,1083,1,943,117,0,13,4,0,4,1,0,0,0,0,0,0,0,2.0
089-3236,"July 27, 2024",Northbound,16:00:00,966,1,859,90,4,8,0,0,4,0,0,0,0,0,0,0,0,1.2
089-3236,"July 27, 2024",Northbound,17:00:00,917,0,809,97,0,7,1,0,3,0,0,0,0,0,0,0,0,1.2
089-3236,"July 27, 2024",Northbound,18:00:00,836,1,749,74,1,8,0,0,3,0,0,0,0,0,0,0,0,1.3
089-3236,"July 27, 2024",Northbound,19:00:00,694,0,638,49,0,6,0,0,1,0,0,0,0,0,0,0,0,1.0
089-3236,"July 27, 2024",Northbound,20:00:00,511,0,458,49,0,3,0,0,1,0,0,0,0,0,0,0,0,0.8
089-3236,"July 27, 2024",Northbound,21:00:00,422,1,383,34,2,1,0,0,1,0,0,0,0,0,0,0,0,0.5
089-3236,"July 27, 2024",Northbound,22:00:00,339,5,302,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3
089-3236,"July 27, 2024",Northbound,23:00:00,229,0,203,23,1,1,0,0,1,0,0,0,0,0,0,0,0,0.9
089-3236,"July 23, 2024",Northbound,00:00:00,110,0,105,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9
089-3236,"July 23, 2024",Northbound,01:00:00,44,1,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
089-3236,"July 23, 2024",Northbound,02:00:00,44,0,38,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4.5
089-3236,"July 23, 2024",Northbound,03:00:00,40,0,37,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5.0
089-3236,"July 23, 2024",Northbound,04:00:00,68,0,55,10,0,2,1,0,0,0,0,0,0,0,0,0,0,4.4
089-3236,"July 23, 2024",Northbound,05:00:00,165,0,133,22,2,1,3,0,2,2,0,0,0,0,0,0,0,4.8
089-3236,"July 23, 2024",Northbound,06:00:00,521,0,434,72,1,7,3,0,3,1,0,0,0,0,0,0,0,2.7
089-3236,"July 23, 2024",Northbound,07:00:00,984,0,870,95,0,8,1,0,8,2,0,0,0,0,0,0,0,1.9
089-3236,"July 23, 2024",Northbound,08:00:00,1216,1,1031,154,1,15,4,0,9,1,0,0,0,0,0,0,0,2.4
089-3236,"July 23, 2024",Northbound,09:00:00,1145,0,943,165,1,24,2,0,7,2,1,0,0,0,0,0,0,3.1
089-3236,"July 23, 2024",Northbound,10:00:00,872,1,709,134,0,22,1,0,5,0,0,0,0,0,0,0,0,3.2
089-3236,"July 23, 2024",Northbound,11:00:00,861,0,705,122,0,23,3,0,8,0,0,0,0,0,0,0,0,3.9
089-3236,"July 23, 2024",Northbound,12:00:00,939,1,800,123,2,10,0,0,2,1,0,0,0,0,0,0,0,1.4
089-3236,"July 23, 2024",Northbound,13:00:00,922,2,800,99,1,11,1,0,6,1,0,0,0,0,0,1,0,2.1
089-3236,"July 23, 2024",Northbound,14:00:00,862,0,726,113,1,13,0,0,9,0,0,0,0,0,0,0,0,2.6
089-3236,"July 23, 2024",Northbound,15:00:00,786,0,669,100,1,8,2,0,6,0,0,0,0,0,0,0,0,2.0
089-3236,"July 23, 2024",Northbound,16:00:00,895,2,761,112,1,14,0,0,5,0,0,0,0,0,0,0,0,2.1
089-3236,"July 23, 2024",Northbound,17:00:00,943,0,845,85,0,6,0,0,7,0,0,0,0,0,0,0,0,1.4
089-3236,"July 23, 2024",Northbound,18:00:00,754,1,660,77,2,9,0,0,5,0,0,0,0,0,0,0,0,1.9
089-3236,"July 23, 2024",Northbound,19:00:00,703,0,616,72,0,8,1,0,6,0,0,0,0,0,0,0,0,2.1
089-3236,"July 23, 2024",Northbound,20:00:00,482,0,433,37,1,6,2,0,2,0,0,0,0,0,0,1,0,2.1
089-3236,"July 23, 2024",Northbound,21:00:00,334,1,299,31,1,1,0,0,0,1,0,0,0,0,0,0,0,0.6
089-3236,"July 23, 2024",Northbound,22:00:00,227,0,203,21,0,3,0,0,0,0,0,0,0,0,0,0,0,1.3
089-3236,"July 23, 2024",Northbound,23:00:00,168,0,151,14,1,2,0,0,0,0,0,0,0,0,0,0,0,1.2
089-3236,"February 19, 2024",Northbound,00:00:00,34,0,23,6,0,0,0,0,3,2,0,0,0,0,0,0,0,14.7
089-3236,"February 19, 2024",Northbound,01:00:00,5,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,80.0
089-3236,"February 19, 2024",Northbound,02:00:00,10,2,5,0,0,0,0,0,1,1,0,0,0,0,0,1,0,20.0
089-3236,"February 19, 2024",Northbound,03:00:00,10,0,6,0,0,2,0,0,2,0,0,0,0,0,0,0,0,40.0
089-3236,"February 19, 2024",Northbound,04:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.0
089-3236,"February 19, 2024",Northbound,05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
089-3236,"February 19, 2024",Northbound,06:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.0
089-3236,"February 19, 2024",Northbound,07:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
089-3236,"February 19, 2024",Northbound,08:00:00,522,0,440,69,0,7,2,0,2,1,0,0,0,0,0,1,0,2.3
089-3236,"February 19, 2024",Northbound,09:00:00,625,2,503,104,0,10,2,0,4,0,0,0,0,0,0,0,0,2.6
089-3236,"February 19, 2024",Northbound,10:00:00,697,0,560,107,0,23,3,0,4,0,0,0,0,0,0,0,0,4.3
089-3236,"February 19, 2024",Northbound,11:00:00,763,1,561,175,2,16,3,0,3,2,0,0,0,0,0,0,0,3.1
089-3236,"February 19, 2024",Northbound,12:00:00,908,1,750,123,0,21,5,0,7,0,1,0,0,0,0,0,0,3.7
089-3236,"February 19, 2024",Northbound,13:00:00,935,1,766,130,1,24,3,0,8,0,0,0,0,0,0,2,0,3.7
089-3236,"February 19, 2024",Northbound,14:00:00,868,0,650,177,2,25,6,0,7,1,0,0,0,0,0,0,0,4.5
089-3236,"February 19, 2024",Northbound,15:00:00,868,0,637,199,1,18,1,0,9,3,0,0,0,0,0,0,0,3.6
089-3236,"February 19, 2024",Northbound,16:00:00,1030,0,835,179,2,9,1,0,4,0,0,0,0,0,0,0,0,1.4
089-3236,"February 19, 2024",Northbound,17:00:00,898,0,711,165,2,16,0,0,4,0,0,0,0,0,0,0,0,2.2
089-3236,"February 19, 2024",Northbound,18:00:00,783,1,651,110,2,16,0,0,2,1,0,0,0,0,0,0,0,2.4
089-3236,"February 19, 2024",Northbound,19:00:00,608,0,541,61,0,5,1,0,0,0,0,0,0,0,0,0,0,1.0
089-3236,"February 19, 2024",Northbound,20:00:00,381,1,338,37,1,2,1,0,1,0,0,0,0,0,0,0,0,1.0
089-3236,"February 19, 2024",Northbound,21:00:00,266,0,239,24,0,2,1,0,0,0,0,0,0,0,0,0,0,1.1
089-3236,"February 19, 2024",Northbound,22:00:00,174,1,155,16,0,1,1,0,0,0,0,0,0,0,0,0,0,1.1
089-3236,"February 19, 2024",Northbound,23:00:00,95,0,84,9,0,2,0,0,0,0,0,0,0,0,0,0,0,2.1
089-3236,"July 24, 2024",Southbound,00:00:00,78,0,71,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2.6
089-3236,"July 24, 2024",Southbound,01:00:00,48,0,41,4,0,2,1,0,0,0,0,0,0,0,0,0,0,6.3
089-3236,"July 24, 2024",Southbound,02:00:00,39,0,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
089-3236,"July 24, 2024",Southbound,03:00:00,19,0,15,0,0,3,1,0,0,0,0,0,0,0,0,0,0,21.1
089-3236,"July 24, 2024",Southbound,04:00:00,37,0,28,7,0,0,1,0,1,0,0,0,0,0,0,0,0,5.4
089-3236,"July 24, 2024",Southbound,05:00:00,146,0,120,23,0,1,1,0,0,1,0,0,0,0,0,0,0,2.1
089-3236,"July 24, 2024",Southbound,06:00:00,498,1,427,54,0,12,3,0,1,0,0,0,0,0,0,0,0,3.2
089-3236,"July 24, 2024",Southbound,07:00:00,658,0,548,89,1,8,2,0,9,1,0,0,0,0,0,0,0,3.0
089-3236,"July 24, 2024",Southbound,08:00:00,748,1,637,87,0,8,3,0,12,0,0,0,0,0,0,0,0,3.1
089-3236,"July 24, 2024",Southbound,09:00:00,688,1,579,88,1,14,1,0,4,0,0,0,0,0,0,0,0,2.8
089-3236,"July 24, 2024",Southbound,10:00:00,673,2,562,85,0,14,3,0,7,0,0,0,0,0,0,0,0,3.6
089-3236,"July 24, 2024",Southbound,11:00:00,702,0,585,91,1,18,2,0,4,1,0,0,0,0,0,0,0,3.6
089-3236,"July 24, 2024",Southbound,12:00:00,789,0,665,109,0,8,0,0,7,0,0,0,0,0,0,0,0,1.9
089-3236,"July 24, 2024",Southbound,13:00:00,861,0,735,110,1,9,0,0,6,0,0,0,0,0,0,0,0,1.7
089-3236,"July 24, 2024",Southbound,14:00:00,946,1,820,100,1,15,2,0,5,2,0,0,0,0,0,0,0,2.5
089-3236,"July 24, 2024",Southbound,15:00:00,1300,1,1109,158,1,17,4,0,9,0,0,0,0,0,0,1,0,2.3
089-3236,"July 24, 2024",Southbound,16:00:00,1252,4,1063,120,2,29,0,0,12,7,0,0,0,2,0,13,0,4.0
089-3236,"July 24, 2024",Southbound,17:00:00,1233,2,1070,116,5,22,1,0,4,7,0,0,0,0,0,6,0,2.8
089-3236,"July 24, 2024",Southbound,18:00:00,1278,4,1088,124,3,20,1,0,20,10,0,1,0,1,0,6,0,4.1
089-3236,"July 24, 2024",Southbound,19:00:00,927,1,832,83,0,11,0,0,0,0,0,0,0,0,0,0,0,1.2
089-3236,"July 24, 2024",Southbound,20:00:00,447,0,406,36,1,2,0,0,2,0,0,0,0,0,0,0,0,0.9
089-3236,"July 24, 2024",Southbound,21:00:00,297,0,266,26,0,3,0,0,1,0,0,0,0,0,0,1,0,1.3
089-3236,"July 24, 2024",Southbound,22:00:00,216,1,193,19,0,3,0,0,0,0,0,0,0,0,0,0,0,1.4
089-3236,"July 24, 2024",Southbound,23:00:00,147,0,127,13,0,6,0,0,0,1,0,0,0,0,0,0,0,4.8
089-3236,"February 21, 2024",Southbound,00:00:00,58,0,53,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1.7
089-3236,"February 21, 2024",Southbound,01:00:00,35,0,32,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9
089-3236,"February 21, 2024",Southbound,02:00:00,26,0,23,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3.8
089-3236,"February 21, 2024",Southbound,03:00:00,33,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
089-3236,"February 21, 2024",Southbound,04:00:00,39,0,28,8,0,1,1,0,1,0,0,0,0,0,0,0,0,7.7
089-3236,"February 21, 2024",Southbound,05:00:00,156,0,126,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6
089-3236,"February 21, 2024",Southbound,06:00:00,544,1,451,75,0,13,2,0,1,0,0,0,0,0,0,1,0,2.9
089-3236,"February 21, 2024",Southbound,07:00:00,854,1,754,80,1,12,2,0,4,0,0,0,0,0,0,0,0,2.1
089-3236,"February 21, 2024",Southbound,08:00:00,940,0,805,112,2,11,2,0,8,0,0,0,0,0,0,0,0,2.2
089-3236,"February 21, 2024",Southbound,09:00:00,836,0,699,110,0,20,2,0,2,3,0,0,0,0,0,0,0,3.2
089-3236,"February 21, 2024",Southbound,10:00:00,750,0,618,106,0,20,2,0,3,0,1,0,0,0,0,0,0,3.5
089-3236,"February 21, 2024",Southbound,11:00:00,816,1,693,94,0,21,3,0,4,0,0,0,0,0,0,0,0,3.4
089-3236,"February 21, 2024",Southbound,12:00:00,1037,1,849,151,0,23,3,0,9,1,0,0,0,0,0,0,0,3.5
089-3236,"February 21, 2024",Southbound,13:00:00,982,0,817,142,1,13,4,0,4,0,0,0,0,0,0,1,0,2.1
089-3236,"February 21, 2024",Southbound,14:00:00,1068,1,916,124,0,13,1,0,7,2,0,0,0,1,0,3,0,2.2
089-3236,"February 21, 2024",Southbound,15:00:00,1143,1,935,142,0,21,3,0,17,11,0,0,0,1,0,12,0,4.6
089-3236,"February 21, 2024",Southbound,16:00:00,1162,2,995,113,6,13,2,0,11,11,0,0,0,0,0,9,0,3.2
089-3236,"February 21, 2024",Southbound,17:00:00,943,2,763,104,8,11,0,0,11,24,0,1,0,3,0,16,0,5.3
089-3236,"February 21, 2024",Southbound,18:00:00,1113,6,911,127,4,7,1,0,22,14,0,0,0,6,0,15,0,4.5
089-3236,"February 21, 2024",Southbound,19:00:00,959,1,856,89,1,10,0,0,1,1,0,0,0,0,0,0,0,1.3
